municipality,year,url,kind,pool,prior_status,prior_chars,prior_pages
Belmont,2010,https://web.archive.org/web/20161227191454id_/https://www.belmont-ma.gov/sites/belmontma/files/file/file/2010annualreport.pdf,atr,section,OK,559711,190
Belmont,2011,https://web.archive.org/web/20161227165332id_/http://www.belmont-ma.gov/sites/belmontma/files/file/file/2011annualreport.pdf,atr,section,OK,557830,191
Belmont,2012,https://web.archive.org/web/20161227191643id_/https://www.belmont-ma.gov/sites/belmontma/files/file/file/2012annualreport.pdf,atr,section,OK,614494,310
Belmont,2013,https://web.archive.org/web/20161227165412id_/http://www.belmont-ma.gov/sites/belmontma/files/file/file/2013annualreport.pdf,atr,section,OK,770696,327
Belmont,2014,https://belmont-ma.gov/DocumentCenter/View/1504/April-1-2014-Results-Annual-Town-Election-Official-PDF,atr,section,OK,11207,8
Belmont,2015,https://belmont-ma.gov/DocumentCenter/View/1507/April-7-2015-Local-Election-and-Override-Results-Official-PDF,atr,section,OK,10287,6
Belmont,2016,https://web.archive.org/web/20170127123540id_/https://www.belmont-ma.gov/sites/belmontma/files/file/file/2016-03-01_pres_primary_official_results_by_precinct_0.pdf,atr,section,OK,12394,10
Belmont,2017,https://web.archive.org/web/20240615033318id_/https://www.belmont-ma.gov/sites/g/files/vyhlif12826/f/u736/final_-_town_of_belmont_annual_report_-_4-28-2017-_with_treasurer.pdf,atr,section,OK,815924,370
Belmont,2018,https://web.archive.org/web/20240615030928id_/https://www.belmont-ma.gov/sites/g/files/vyhlif12826/f/uploads/2018_annual_report_-_with_covers.pdf,atr,section,OK,767962,435
Belmont,2019,https://belmont-ma.gov/DocumentCenter/View/1518/April-2-2019-Local-Election-Results-Official-PDF,atr,section,OK,10676,6
Belmont,2020,https://web.archive.org/web/20240615032113id_/https://www.belmont-ma.gov/sites/g/files/vyhlif12826/f/uploads/annual_report_2020_for_web_viewing.pdf,atr,section,OK,1017633,482
Berkley,2017,https://web.archive.org/web/20260106131938id_/https://townofberkleyma.gov/wp-content/uploads/2025/09/May-6-2017-Election-Results.pdf,atr,section,RETRY,590,1
Berkley,2020,https://web.archive.org/web/20260106160413id_/https://townofberkleyma.gov/wp-content/uploads/2025/09/May-30-2020-Annual-Town-Election-Results.pdf,atr,section,RETRY,1292,2
Berlin,2001,https://web.archive.org/web/20110516014344id_/http://www.townofberlin.com:80/TownClerk/election%20results%205-9-2001.pdf,atr,section,OK,2361,4
Berlin,2008,https://web.archive.org/web/20130818011335id_/http://www.townofberlin.com:80/town/Conservation%20Commission/2008_Annual_Report_Berlin_Conservation_Commission.pdf,atr,section,OK,6938,3
Berlin,2009,https://web.archive.org/web/20151223122546id_/http://www.townofberlin.com/town-original/fire/2009%20Town%20Report.pdf,atr,section,OK,10177,3
Berlin,2013,http://www.townofberlin.com/wp-content/uploads/2013/12/Election-Results-Local-Town-Election-2013.pdf,atr,section,RETRY,0,0
Berlin,2014,https://web.archive.org/web/20150907202353id_/http://www.townofberlin.com/wp-content/uploads/2014/05/2014_LocalElectionResults.pdf,atr,section,RETRY,723,1
Berlin,2016,https://web.archive.org/web/20220303135931id_/https://www.townofberlin.com/sites/g/files/vyhlif4156/f/uploads/annual-report-2016-scan-searchable-1.pdf,atr,section,RETRY,1484,105
Berlin,2017,https://townofberlin.com/DocumentCenter/View/1156/2017-Annual-Town-Reports,atr,section,OK,454979,116
Berlin,2018,https://townofberlin.com/DocumentCenter/View/1157/2018-Annual-Town-Reports,atr,section,OK,542096,144
Berlin,2019,https://townofberlin.com/DocumentCenter/View/1158/2019-Annual-Town-Report,atr,section,OK,416821,113
Berlin,2020,https://townofberlin.com/DocumentCenter/View/1159/2020-Annual-Town-Report,atr,section,OK,482773,124
Bernardston,2009,http://townofbernardston.org/images/bpd/pdf/2009_annual_report.pdf,atr,section,RETRY,0,0
Bernardston,2010,https://web.archive.org/web/20220308081625id_/http://townofbernardston.org/images/bpd/pdf/2010_annual_report.pdf,atr,section,OK,2523,1
Bernardston,2011,http://townofbernardston.org/images/bpd/pdf/2011_annual_report.pdf,atr,section,RETRY,0,0
Bernardston,2012,https://web.archive.org/web/20220308081458id_/http://townofbernardston.org/images/bpd/pdf/2012_annual_report.pdf,atr,section,OK,4360,2
Bernardston,2013,https://web.archive.org/web/20220308081541id_/http://townofbernardston.org/images/bpd/pdf/2013_annual_report.pdf,atr,section,OK,5612,2
Bernardston,2014,http://townofbernardston.org/images/bpd/pdf/2014_annual_report.pdf,atr,section,RETRY,0,0
Beverly,2010,https://web.archive.org/web/20101225073455id_/http://www.beverlyma.gov/docs/news/FY-2010-Annual-Report.pdf,atr,section,OK,226859,114
Beverly,2012,https://web.archive.org/web/20150824052315id_/http://www.beverlyma.gov:80/docs/news/2012-Annual-Report.pdf,atr,section,OK,231824,103
Beverly,2013,https://web.archive.org/web/20170219045107id_/http://www.beverlyma.gov/wp-content/uploads/2013/12/Annual-Report-FY09.pdf,atr,section,OK,26555,12
Beverly,2014,https://web.archive.org/web/20161222225516id_/http://www.beverlyma.gov/wp-content/uploads/2014/11/Unofficial-Results-November-4-2014-Election.pdf,atr,section,OK,11425,4
Beverly,2018,https://beverlyma.gov/DocumentCenter/View/123/November-6-2018-Election-Official-Results-PDF,atr,section,OK,11303,15
Beverly,2020,https://www.beverlyma.gov/DocumentCenter/View/1127/November-3-2020-Election-Official-Results-PDF,atr,section,OK,4457,2
Billerica,2001,http://www.town.billerica.ma.us/cities/billericama/docs/UploadedPages/2001%20billerica%20annual%20report.pdf,atr,section,RETRY,0,0
Billerica,2018,https://web.archive.org/web/20251029002710id_/https://billerica.gov/wp-content/uploads/2018/10/Spring-2018-Town-Meeting-2018-Annual-Report-Final.pdf,atr,section,OK,680121,348
Billerica,2019,https://ma-billerica.civicplus.com/DocumentCenter/View/9512,atr,section,OK,11963,6
Billerica,2020,https://www.billerica.gov/DocumentCenter/View/13179,atr,section,OK,536426,287
Blackstone,2010,https://townofblackstone.org/DocumentCenter/View/254/Results-Annual-Town-Election-2010-PDF,atr,section,OK,2332,2
Blackstone,2011,https://townofblackstone.org/DocumentCenter/View/1924/2011-Annual-Town-Report-PDF,atr,section,OK,63310,192
Blackstone,2012,https://web.archive.org/web/20220322084304id_/https://www.townofblackstone.org/sites/g/files/vyhlif166/f/uploads/2012_annual_town_report.pdf,atr,section,OK,153441,161
Blackstone,2013,https://townofblackstone.org/DocumentCenter/View/1926/2013-Annual-Town-Report-PDF,atr,section,OK,147637,152
Blackstone,2014,https://web.archive.org/web/20160909083444id_/http://www.townofblackstone.org:80/Pages/BlackstoneMA_BOS/AnnualReports/2014.pdf,atr,section,OK,152334,163
Blackstone,2015,https://web.archive.org/web/20220301204738id_/https://www.townofblackstone.org/sites/g/files/vyhlif166/f/uploads/2015_annual_town_report.pdf,atr,section,OK,181592,160
Blackstone,2016,https://townofblackstone.org/DocumentCenter/View/1929/2016-Annual-Town-Report-PDF,atr,section,OK,203205,168
Blackstone,2017,https://web.archive.org/web/20220302061618id_/https://www.townofblackstone.org/sites/g/files/vyhlif166/f/uploads/2017_whole_annual_report.pdf,atr,section,OK,161960,147
Blackstone,2018,https://web.archive.org/web/20220301204758id_/https://www.townofblackstone.org/sites/g/files/vyhlif166/f/uploads/2018annual_report_book_2018.pdf,atr,section,OK,199599,162
Blackstone,2019,https://townofblackstone.org/DocumentCenter/View/1933/2019-Annual-Town-Report-PDF,atr,section,OK,204544,189
Blackstone,2020,https://web.archive.org/web/20220301233020id_/https://www.townofblackstone.org/sites/g/files/vyhlif166/f/uploads/2020_annual_town_report.pdf,atr,section,OK,243941,160
Blandford,2002,https://townofblandford.gov/wp-content/uploads/2016/04/report2001-2002.pdf,atr,section,RETRY,60,61
Blandford,2004,https://townofblandford.gov/wp-content/uploads/2016/04/report2003-2004.pdf,atr,section,RETRY,71,72
Blandford,2005,https://townofblandford.gov/wp-content/uploads/2016/04/report2004-2005.pdf,atr,section,OK,103283,53
Blandford,2006,https://townofblandford.gov/wp-content/uploads/2016/04/report2005-2006.pdf,atr,section,OK,147292,56
Blandford,2007,https://townofblandford.gov/wp-content/uploads/2016/04/report2006-2007.pdf,atr,section,OK,96167,44
Blandford,2009,https://townofblandford.gov/wp-content/uploads/2016/04/report2008-2009.pdf,atr,section,OK,132143,56
Blandford,2010,https://townofblandford.gov/wp-content/uploads/2016/04/report2009-2010.pdf,atr,section,RETRY,63,64
Blandford,2011,https://townofblandford.gov/wp-content/uploads/2016/04/report2010-2011.pdf,atr,section,OK,119214,46
Blandford,2012,https://townofblandford.gov/wp-content/uploads/2016/04/report2011-2012.pdf,atr,section,OK,126406,50
Blandford,2013,https://townofblandford.gov/wp-content/uploads/2016/04/report2012-2013.pdf,atr,section,OK,159298,82
Blandford,2014,https://townofblandford.gov/wp-content/uploads/2016/04/report2013-2014.pdf,atr,section,OK,155833,89
Blandford,2015,https://townofblandford.gov/wp-content/uploads/2016/04/report2014-2015.pdf,atr,section,OK,27621,56
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2013-2014.pdf,atr,section,OK,155833,89
Blandford,2017,http://townofblandford.com:80/wp-content/uploads/2017/04/ANNUAL-TOWN-REPORT-2016-2017-final.pdf,atr,section,OK,129932,65
Blandford,2018,https://townofblandford.gov/wp-content/uploads/2018/04/annual-town-report-2017-2018-final.pdf,atr,section,OK,82214,54
Blandford,2019,https://townofblandford.gov/wp-content/uploads/2019/04/gateway-agreement.pdf,atr,section,OK,46279,22
Blandford,2020,https://townofblandford.gov/wp-content/uploads/2020/06/annual-town-report-2019-2020.pdf,atr,section,OK,153739,75
Bolton,2003,https://web.archive.org/web/20161215063319id_/http://townofbolton.com/pages/BoltonMA_Conservation/Annual_Reports/2003_Annual_%20Report.pdf,atr,section,OK,12448,4
Bolton,2004,https://web.archive.org/web/20080828103717id_/http://www.townofbolton.com/pages/BoltonMA_Conservation/Annual_Reports/2004_Annual_Report.pdf,atr,section,OK,13691,4
Bolton,2005,https://web.archive.org/web/20080808121219id_/http://www.townofbolton.com/Pages/BoltonMA_Assessors/Annual-report-2005-all.doc.pdf,atr,section,OK,6123,4
Bolton,2006,https://web.archive.org/web/20161230004551id_/http://townofbolton.com/pages/BoltonMA_ZBA/ZBA%20Annual%20Report%20files/ZBAannualreport2006.pdf,atr,section,RETRY,1878,2
Bolton,2007,https://web.archive.org/web/20161230023006id_/http://townofbolton.com/Pages/BoltonMA_WebDocs/2007Reports/2007AnnualTownReport.pdf,atr,section,OK,221170,113
Bolton,2008,https://web.archive.org/web/20161230023014id_/http://townofbolton.com/Pages/BoltonMA_WebDocs/2008Reports/AnnualReport2008.pdf,atr,section,OK,227762,114
Bolton,2009,https://web.archive.org/web/20161230023026id_/http://townofbolton.com/Pages/BoltonMA_WebDocs/2009Reports/AnnualReport2009.pdf,atr,section,OK,183809,104
Bolton,2010,https://web.archive.org/web/20161222213305id_/http://townofbolton.com/pages/BoltonMA_Admin/AnnualReports/2010AnnualReport.pdf,atr,section,OK,7603,3
Bolton,2011,https://web.archive.org/web/20161222213258id_/http://townofbolton.com/pages/BoltonMA_Admin/AnnualReports/2011AnnualReport.pdf,atr,section,OK,6526,4
Bolton,2012,https://web.archive.org/web/20170107072553id_/http://townofbolton.com/Pages/BoltonMA_BBoard/ATM%20Vote%20Results%20May%207-8%202012%20.pdf,atr,section,OK,9762,4
Bolton,2016,https://web.archive.org/web/20220301234346id_/https://www.townofbolton.com/sites/g/files/vyhlif2836/f/uploads/annual_report_2016_part_4.pdf,atr,section,OK,96178,44
Bolton,2017,https://web.archive.org/web/20220301233522id_/https://www.townofbolton.com/sites/g/files/vyhlif2836/f/uploads/2017_annual_report_1_of_2.pdf,atr,section,RETRY,82,83
Bolton,2018,https://web.archive.org/web/20220302184213id_/https://www.townofbolton.com/system/files/uploads/2018_annual_report_part_1_of_2.pdf,atr,section,RETRY,96,97
Bolton,2019,https://web.archive.org/web/20220302184344id_/https://www.townofbolton.com/system/files/uploads/annual_report_2019_final.pdf,atr,section,OK,255860,151
Bolton,2020,https://www.bolton-ma.gov/DocumentCenter/View/404/2020-Annual-Town-Report,atr,section,OK,266656,126
Boston,2006,http://documents.boston.gov/images_documents/2006%20-%2005-16-06%20-%20Special%20Preliminary%20Municipal%20Election%20-%20City%20Councillor%20District%201%20Results_tcm3-26023.pdf,atr,section,OK,5003,4
Boston,2007,http://documents.boston.gov/images_documents/2007%20-%2004-17-2007%20-%20Special%20Preliminary%20Municipal%20Election%20City%20Councillor%20District%202_tcm3-26027.pdf,atr,section,OK,8328,8
Boston,2009,http://documents.boston.gov/images_documents/2009%20-%2009-22-09%20-%20City%20Councillor%20at%20Large%20Ward%20%26%20Precinct%20Results_tcm3-2840.pdf,atr,section,OK,72649,46
Boston,2010,http://documents.boston.gov/images_documents/2010%20-%2010-19-10%20-%20City%20Councillor%20District%206%20-%20Ward%20%26%20Precinct%20%20Official%20Results_tcm3-21486.pdf,atr,section,OK,6501,5
Boston,2011,http://documents.boston.gov/images_documents/2011%20-%2002-15-11%20-%20Special%20Preliminary%20Municipal%20Election%20-%20City%20Councillor%20District%207%20Results_tcm3-23740.pdf,atr,section,OK,9227,8
Boston,2012,https://boston.gov/sites/default/files/file/2023/03/OPAT-Semi-annual-Report-to-Mayor-%2012_31_21.pdf,atr,section,OK,14448,6
Boston,2013,http://documents.boston.gov/images_documents/2013%20-%2009-24-13%20-%20City%20Councillor%20at%20Large%20Ward%20%26%20Precinct%20Results_tcm3-40793.pdf,atr,section,OK,94836,46
Boston,2014,https://www.boston.gov/sites/default/files/embed/t/tmc_annual_report_fy2014.pdf,atr,section,OK,11617,6
Boston,2015,http://documents.boston.gov/images_documents/Nov%203%202015%20City%20Councillor%20at%20Large%20Ward%20%20Precinct%20Results_tcm3-52572.pdf,atr,section,OK,54886,23
Boston,2016,https://www.boston.gov/sites/default/files/document-file-09-2016/tmc_annual_report_fy2016.pdf,atr,section,OK,12002,7
Boston,2017,https://boston.gov/sites/default/files/embed/2/2017_-_11-07-17_-_city_councillor_at_large_ward_precinct_results.pdf,atr,section,OK,50274,23
Boston,2018,https://boston.gov/sites/default/files/election/results/2018/11/0-006-2018-11-06-18-Auditor.pdf,atr,section,OK,33823,23
Boston,2019,https://boston.gov/sites/default/files/embed/2/2019_-_09-24-19_-_city_councillor_at_large_ward_precinct_results.pdf,atr,section,OK,75880,46
Boston,2020,https://www.boston.gov/sites/default/files/file/2020/01/6%20Hudson%20Street%20Chinatown%20Report_0.pdf,atr,section,OK,62069,68
Bourne,2007,https://www.bourne-ma.gov/DocumentCenter/View/3303/2007-Town-Report,atr,section,OK,546034,368
Bourne,2008,https://www.bourne-ma.gov/DocumentCenter/View/3304/2008-Town-Report,atr,section,OK,568161,312
Bourne,2009,https://www.bourne-ma.gov/DocumentCenter/View/3305/2009-Town-Report,atr,section,OK,564928,384
Bourne,2010,https://www.bourne-ma.gov/DocumentCenter/View/3306/2010-Town-Report,atr,section,OK,618127,334
Bourne,2011,https://web.archive.org/web/20161216035848id_/http://www.townofbourne.com/sites/bournema/files/file/file/2011townreport.pdf,atr,section,OK,687285,377
Bourne,2012,https://www.bourne-ma.gov/DocumentCenter/View/3308/2012-Town-Report,atr,section,OK,610502,408
Bourne,2013,https://web.archive.org/web/20161216040117id_/http://www.townofbourne.com/sites/bournema/files/file/file/2013_town_report.pdf,atr,section,OK,579105,335
Bourne,2014,https://www.bourne-ma.gov/DocumentCenter/View/3310/2014-Town-Report,atr,section,OK,610703,322
Bourne,2015,https://web.archive.org/web/20160411165654id_/http://www.townofbourne.com/sites/bournema/files/file/file/bourne_2015_town_report_web_copy.pdf,atr,section,OK,617802,336
Bourne,2017,https://www.bourne-ma.gov/DocumentCenter/View/3313/2017-Town-Report,atr,section,OK,545847,300
Bourne,2018,https://www.bourne-ma.gov/DocumentCenter/View/3314/2018-Town-Report,atr,section,OK,469591,272
Bourne,2019,https://www.bourne-ma.gov/DocumentCenter/View/3312/2019-Town-Report,atr,section,OK,326328,288
Bourne,2020,https://www.bourne-ma.gov/DocumentCenter/View/3315/2020-Town-Report,atr,section,OK,429565,309
Boxborough,2002,https://web.archive.org/web/20161227202253id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/town_report_2002.pdf,atr,section,OK,453743,169
Boxborough,2004,https://web.archive.org/web/20170130194508id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/2004townreport.pdf,atr,section,OK,436723,172
Boxborough,2008,https://web.archive.org/web/20170130213339id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/annualtownreport2008.pdf,atr,section,OK,505275,197
Boxborough,2009,https://web.archive.org/web/20161227200640id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/2009townreport.pdf,atr,section,OK,482419,191
Boxborough,2010,https://web.archive.org/web/20161229091508id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/2010townreport.pdf,atr,section,OK,488766,184
Boxborough,2012,https://web.archive.org/web/20161229091548id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/2012townreport.pdf,atr,section,OK,549236,202
Boxborough,2013,https://web.archive.org/web/20161229115244id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/town_report_2013_web_0.pdf,atr,section,OK,598774,210
Boxborough,2014,https://web.archive.org/web/20170130224224id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/annual_town_report_2014_.pdf,atr,section,OK,505194,184
Boxborough,2015,https://web.archive.org/web/20161228002347id_/http://www.boxborough-ma.gov/sites/boxboroughma/files/file/file/annual_town_report_2015_web.pdf,atr,section,OK,587292,202
Boxford,2009,https://web.archive.org/web/20110718233711id_/http://www.town.boxford.ma.us/images/annual_report_2009.pdf,atr,section,OK,427461,251
Boxford,2011,https://boxfordma.gov/ImageRepository/Document?documentID=218,atr,section,OK,7444,4
Boxford,2012,https://boxfordma.gov/ImageRepository/Document?documentID=217,atr,section,OK,6266,3
Boxford,2013,https://boxfordma.gov/ImageRepository/Document?documentID=216,atr,section,OK,31394,18
Boxford,2014,https://web.archive.org/web/20150912081300id_/http://www.town.boxford.ma.us/Pages/AnnualReport2014.pdf,atr,section,OK,357540,254
Boxford,2015,https://boxfordma.gov/ImageRepository/Document?documentID=214,atr,section,OK,14190,6
Boxford,2016,https://boxfordma.gov/ImageRepository/Document?documentID=213,atr,section,OK,12711,5
Boxford,2017,https://boxfordma.gov/ImageRepository/Document?documentID=212,atr,section,OK,346276,96
Boxford,2018,https://boxfordma.gov/ImageRepository/Document?documentID=211,atr,section,OK,6266,3
Boxford,2019,https://web.archive.org/web/20220302181221id_/https://www.town.boxford.ma.us/sites/g/files/vyhlif321/f/uploads/annual_report_2019_website_0.pdf,atr,section,OK,437283,265
Boxford,2020,https://web.archive.org/web/20220301233643id_/https://www.town.boxford.ma.us/sites/g/files/vyhlif321/f/uploads/annual_report_2020_for_website_0.pdf,atr,section,OK,444907,278
Boylston,2004,https://web.archive.org/web/20080708185404id_/http://www.boylston-ma.gov/Pages/BoylstonMA_BComm/Annual-Report-fiscal-year-2004.pdf,atr,section,RETRY,1602,1
