municipality,year,provenance,capture_status,host,native_url,hosted_url
Shrewsbury,2021,LEO,captured_exact,shrewsburyma.gov,https://shrewsburyma.gov/ArchiveCenter/ViewFile/Item/1504,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shrewsbury2021.pdf
Shrewsbury,2023,LEO,MISS_host_crawled,shrewsburyma.gov,https://shrewsburyma.gov/ArchiveCenter/ViewFile/Item/1608,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shrewsbury2023.pdf
Shrewsbury,2024,LEO,MISS_host_crawled,shrewsburyma.gov,https://shrewsburyma.gov/ArchiveCenter/ViewFile/Item/1649,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shrewsbury2024.pdf
Shrewsbury,2025,LEO,MISS_host_crawled,shrewsburyma.gov,https://shrewsburyma.gov/ArchiveCenter/ViewFile/Item/1696,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shrewsbury2025.pdf
Holyoke,2021,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/holyokema/uploads/2021/11/11.02.21-Official-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Holyoke2021.pdf
Holyoke,2023,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/holyokema/uploads/2023/11/11.7.23-Official-Municipal-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Holyoke2023.pdf
Holyoke,2025,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/holyokema/2025/11/b75e54c1-official-reults-november-4-2025.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Holyoke2025.pdf
Natick,2021,LEO,captured_exact,natickma.gov,https://www.natickma.gov/DocumentCenter/View/11407/Election-Results-3-30-21,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Natick2021.pdf
Natick,2022,LEO,captured_exact,natickma.gov,https://www.natickma.gov/DocumentCenter/View/12862/Election-Results-3-29-22,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Natick2022.pdf
Natick,2023,LEO,captured_exact,natickma.gov,https://www.natickma.gov/DocumentCenter/View/15126/Election-Results-3-28-23,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Natick2023.pdf
Natick,2024,LEO,MISS_host_crawled,natickma.gov,https://www.natickma.gov/DocumentCenter/View/17263/2024_ANNUAL-TOWN-ELECTION_OFFICIAL-RESULTS_3-26-24,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Natick2024.pdf
Natick,2025,LEO,captured_exact,natickma.gov,https://www.natickma.gov/DocumentCenter/View/19458/Official-Election-Results-3-25-25,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Natick2025.pdf
Andover,2021,LEO,captured_exact,andoverma.gov,https://andoverma.gov/ArchiveCenter/ViewFile/Item/1553,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Andover2021.pdf
Andover,2022,LEO,captured_exact,andoverma.gov,https://andoverma.gov/ArchiveCenter/ViewFile/Item/1992,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Andover2022.pdf
Andover,2023,LEO,captured_exact,andoverma.gov,https://andoverma.gov/ArchiveCenter/ViewFile/Item/2012,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Andover2023.pdf
Andover,2024,LEO,captured_exact,andoverma.gov,https://andoverma.gov/ArchiveCenter/ViewFile/Item/2193,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Andover2024.pdf
Andover,2025,LEO,MISS_host_crawled,andoverma.gov,https://andoverma.gov/ArchiveCenter/ViewFile/Item/2678,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Andover2025.pdf
Chelmsford,2021,LEO,captured_exact,chelmsfordma.gov,https://www.chelmsfordma.gov/DocumentCenter/View/12418/OFFICIAL-ELECTION-RESULTS-APRIL-6-2021,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chelmsford2021.pdf
Chelmsford,2022,LEO,captured_exact,chelmsfordma.gov,https://www.chelmsfordma.gov/DocumentCenter/View/14077/OFFICIAL-RESULTS-2022-04-05-ATE,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chelmsford2022.pdf
Chelmsford,2023,LEO,captured_exact,townofchelmsford.us,https://www.townofchelmsford.us/DocumentCenter/View/15564/OFFICIAL-RESULTS-Local-Election-2023-04-04,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chelmsford2023.pdf
Chelmsford,2024,LEO,captured_exact,chelmsfordma.gov,https://chelmsfordma.gov/DocumentCenter/View/17381/Official-Results-04-02-2024,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chelmsford2024.pdf
Chelmsford,2025,LEO,captured_exact,chelmsfordma.gov,https://www.chelmsfordma.gov/DocumentCenter/View/19774/OFFICIAL-RESULTS,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chelmsford2025.pdf
Watertown,2021,LEO,captured_exact,content.civicplus.com,https://content.civicplus.com/api/assets/1c3bf242-7276-4417-b8b3-8126a8803b6c?cache=1800,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Watertown2021.pdf
Watertown,2023,LEO,MISS_host_crawled,content.civicplus.com,https://content.civicplus.com/api/assets/d385806a-fd80-4d85-a313-8ab4ab5417b3?cache=1800,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Watertown2023.pdf
Watertown,2025,LEO,captured_exact,content.civicplus.com,https://content.civicplus.com/api/assets/73653d3a-5c95-42cf-b5c6-326812e4fae6?cache=1800,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Watertown2025.pdf
Randolph,2021,LEO,captured_exact,randolph-ma.gov,https://www.randolph-ma.gov/DocumentCenter/View/901/Election-Results-for-2021-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Randolph2021.pdf
Randolph,2023,LEO,captured_exact,randolph-ma.gov,https://www.randolph-ma.gov/DocumentCenter/View/2471/November-7-2023-Town-Election-results-Official-Office,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Randolph2023.pdf
Randolph,2025,LEO,captured_exact,randolph-ma.gov,https://randolph-ma.gov/DocumentCenter/View/3571/11-4-2025-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Randolph2025.pdf
Lexington,2021,LEO,captured_exact,lexingtonma.gov,https://lexingtonma.gov/DocumentCenter/View/1799/March-1-2021---Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lexington2021.pdf
Lexington,2022,LEO,captured_exact,lexingtonma.gov,https://lexingtonma.gov/DocumentCenter/View/1782/March-7-2022---Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lexington2022.pdf
Lexington,2023,LEO,captured_docid,lexingtonma.gov,https://www.lexingtonma.gov/DocumentCenter/View/8347/March-6-2023---Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lexington2023.pdf
Lexington,2024,LEO,captured_exact,lexingtonma.gov,https://lexingtonma.gov/DocumentCenter/View/11239/March-5-2024-Annual-Town-Election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lexington2024.pdf
Lexington,2025,LEO,captured_exact,lexingtonma.gov,https://lexingtonma.gov/DocumentCenter/View/13940/2025-03-03-ATE--OFFICIAL-RESULTS?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lexington2025.pdf
Dartmouth,2021,LEO,MISS_host_crawled,dartmouthma.gov,https://www.dartmouthma.gov/DocumentCenter/View/6599/2021-April-6-Annual-Town-Election-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dartmouth2021.pdf
Dartmouth,2022,LEO,captured_docid,town.dartmouth.ma.us,https://www.town.dartmouth.ma.us/DocumentCenter/View/338/2022-April-5-Annual-Town-Election-Official-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dartmouth2022.pdf
Dartmouth,2023,LEO,MISS_host_crawled,town.dartmouth.ma.us,https://www.town.dartmouth.ma.us/DocumentCenter/View/2343/2023-April-4-Annual-Town-Election-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dartmouth2023.pdf
Dartmouth,2024,LEO,MISS_host_crawled,town.dartmouth.ma.us,https://www.town.dartmouth.ma.us/DocumentCenter/View/3541/2024-April-2-Annual-Town-Election-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dartmouth2024.pdf
Dartmouth,2025,LEO,MISS_host_crawled,town.dartmouth.ma.us,https://www.town.dartmouth.ma.us/DocumentCenter/View/4882/2025-April-1-Annual-Town-Election-Official-Town-Meeting-Member-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dartmouth2025.pdf
Franklin,2021,LEO,captured_exact,franklinma.gov,https://www.franklinma.gov/DocumentCenter/View/1072/2021-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Franklin2021.pdf
Franklin,2023,LEO,captured_exact,franklinma.gov,https://www.franklinma.gov/DocumentCenter/View/1084/2023-Biennial-Local-Election-Results-11-7-2023-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Franklin2023.pdf
Franklin,2025,LEO,MISS_host_crawled,franklinma.gov,https://www.franklinma.gov/DocumentCenter/View/7540/OFFICIAL-RESULTS---11-4-2025---LOCAL-BIENNIAL-ELECTION-11-5-2025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Franklin2025.pdf
Dracut,2023,LEO,MISS_host_crawled,dracutma.gov,https://www.dracutma.gov/DocumentCenter/View/2014/Town-Election-May-6-2023-Official-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dracut2023.pdf
Dracut,2024,LEO,MISS_host_crawled,web.archive.org,https://web.archive.org/web/20240515042051/https://www.dracutma.gov/DocumentCenter/View/3497/Unofficial-Results-Town-Election-May-4-2024-PDF?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dracut2024.pdf
Dracut,2025,LEO,MISS_host_crawled,dracutma.gov,https://www.dracutma.gov/DocumentCenter/View/4699/Official-Results-for-Town-Election-2025-on-May-3-2025-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dracut2025.pdf
Falmouth,2021,LEO,MISS_host_crawled,falmouthma.gov,https://www.falmouthma.gov/DocumentCenter/View/9901/2021-Annual-Town-Election-Unofficial-Results-May-18-2021,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Falmouth2021.pdf
Falmouth,2022,LEO,MISS_host_crawled,falmouthma.gov,https://www.falmouthma.gov/DocumentCenter/View/12082/2022-Annual-Town-Election-Unofficial-Results-May-17-2022,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Falmouth2022.pdf
Falmouth,2023,LEO,MISS_host_crawled,falmouthma.gov,https://www.falmouthma.gov/DocumentCenter/View/14523/2023-Annual-Town-Election-May-16th-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Falmouth2023.pdf
Falmouth,2024,LEO,MISS_host_crawled,falmouthma.gov,https://www.falmouthma.gov/DocumentCenter/View/16584/2024-Annual-Town-Election-May-21st-Un-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Falmouth2024.pdf
Falmouth,2025,LEO,MISS_host_crawled,falmouthma.gov,https://www.falmouthma.gov/DocumentCenter/View/19494/2025--Annual-Town-Election-May-20th-Un-official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Falmouth2025.pdf
Needham,2021,LEO,captured_exact,needhamma.gov,https://www.needhamma.gov/DocumentCenter/View/23403/2021-Annual-Town-Election-Official-Tally-Sheet,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Needham2021.pdf
Needham,2022,LEO,captured_exact,needhamma.gov,http://www.needhamma.gov/DocumentCenter/View/25579/Official-Tally-Sheet-Annual-Town-Election-41222-003,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Needham2022.pdf
Needham,2023,LEO,captured_exact,needhamchannel.org,https://www.needhamchannel.org/wp-content/uploads/2023/04/Unofficial-Spring-2023-Needham-Town-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Needham2023.pdf
Needham,2024,LEO,MISS_host_crawled,needhamma.gov,https://www.needhamma.gov/5315/2024-Annual-Town-ElectionTown-MeetingCal,
Needham,2025,LEO,MISS_host_crawled,needhamma.gov,https://needhamma.gov/DocumentCenter/View/59121/Preliminary-Tally-04082025-Townwide-Published-04102025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Needham2025.pdf
Norwood,2021,LEO,MISS_host_crawled,cms5.revize.com,https://cms5.revize.com/revize/norwoodma/TCA/ate%20offical%20results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norwood2021.pdf
Norwood,2022,LEO,MISS_host_crawled,cms5.revize.com,https://cms5.revize.com/revize/norwoodma/ATE%20tally%20Sheet%202022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norwood2022.pdf
Norwood,2023,LEO,MISS_host_crawled,cms5.revize.com,https://cms5.revize.com/revize/norwoodma/20230412145842890.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norwood2023.pdf
Norwood,2024,LEO,MISS_host_absent,jamesnicholsworley.github.io,https://jamesnicholsworley.github.io/civicatlasma/Norwood_4_1_2024_ATE_OFFICIAL_RESULTS.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norwood2024.pdf
Norwood,2025,LEO,MISS_host_crawled,cms5.revize.com,https://cms5.revize.com/revize/norwoodma/4.7.2025%20ATE%20OFFICIAL%20RESULTS.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norwood2025.pdf
Tewksbury,2021,LEO,captured_exact,tewksbury-ma.gov,https://www.tewksbury-ma.gov/ArchiveCenter/ViewFile/Item/505,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Tewksbury2021.pdf
Tewksbury,2022,LEO,captured_exact,tewksbury-ma.gov,https://www.tewksbury-ma.gov/DocumentCenter/View/2519/4222-Annual-Town-Election-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Tewksbury2022.pdf
Tewksbury,2023,LEO,MISS_host_crawled,tewksbury-ma.gov,https://www.tewksbury-ma.gov/DocumentCenter/View/3713/April-1-2023-Annual-Town-Election-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Tewksbury2023.pdf
Tewksbury,2024,LEO,MISS_host_crawled,tewksbury-ma.gov,https://www.tewksbury-ma.gov/DocumentCenter/View/4940/4624-Annual-Town-Election-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Tewksbury2024.pdf
Tewksbury,2025,LEO,captured_exact,tewksbury-ma.gov,https://www.tewksbury-ma.gov/DocumentCenter/View/6384/LOCAL-Election---APRIL-5-2025-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Tewksbury2025.pdf
North Andover,2023,LEO,MISS_host_crawled,drive.google.com,https://drive.google.com/file/d/14vvIypTB-ukMjs5reEByiR_bHmhxdBXg/view,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAndover2023.pdf
North Andover,2024,LEO,MISS_host_crawled,drive.google.com,https://drive.google.com/file/d/14j-bVk7GtK0kQMKLJq8CO-fN41NfdtwJ/view,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAndover2024.pdf
North Andover,2025,LEO,MISS_host_crawled,drive.google.com,https://drive.google.com/file/d/1uNctApcb2tWvnKnjD4wXoLaG4NDSbsPX/view,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAndover2025.pdf
North Attleborough,2021,LEO,MISS_host_crawled,nattleboro.com,https://www.nattleboro.com/DocumentCenter/View/1585/2021-April-6-Town-Election-Official-Totals-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAttleborough2021.pdf
North Attleborough,2022,LEO,MISS_host_crawled,nattleboro.com,https://www.nattleboro.com/DocumentCenter/View/3241/2022-April-5-Town-Election-Official-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAttleborough2022.pdf
North Attleborough,2023,LEO,captured_exact,nattleboro.com,https://www.nattleboro.com/DocumentCenter/View/4965/Official-Results-of-the-April-4-2023-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAttleborough2023.pdf
North Attleborough,2024,LEO,captured_exact,nattleboro.com,https://www.nattleboro.com/DocumentCenter/View/7908/04022024-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAttleborough2024.pdf
North Attleborough,2025,LEO,captured_exact,nattleboro.com,https://www.nattleboro.com/DocumentCenter/View/9836/Official-Results---1-April-2025-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NorthAttleborough2025.pdf
Milford,2021,LEO,MISS_host_crawled,citizensformilford.com,https://citizensformilford.com/wp-content/uploads/2021/04/2021-Unofficial-Annual-Town-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Milford2021.pdf
Milford,2023,LEO,captured_exact,milfordma.gov,https://www.milfordma.gov/sites/g/files/vyhlif3466/f/uploads/official_resutls_4-4-23.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Milford2023.pdf
Milford,2024,LEO,captured_exact,milfordma.gov,https://www.milfordma.gov/DocumentCenter/View/2003/4-24-2024-Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Milford2024.pdf
Milford,2025,LEO,captured_exact,milfordma.gov,https://www.milfordma.gov/DocumentCenter/View/2606/Official-Annual-Town-Election-4-1-25-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Milford2025.pdf
Melrose,2021,LEO,captured_exact,cityofmelrose.org,https://www.cityofmelrose.org/sites/g/files/vyhlif3451/f/uploads/official_results_11.5.21_1.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Melrose2021.pdf
Melrose,2025,LEO,MISS_host_crawled,cityofmelrose.org,https://www.cityofmelrose.org/DocumentCenter/View/2778/Local-Election-Results-for-2025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Melrose2025.pdf
Gloucester,2021,LEO,captured_exact,gloucester-ma.gov,https://gloucester-ma.gov/DocumentCenter/View/7888/Official-Results-after-Recount-November-2-2021?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Gloucester2021.pdf
Gloucester,2023,LEO,MISS_host_crawled,gloucester-ma.gov,https://gloucester-ma.gov/DocumentCenter/View/9787/OFFICIAL-RESULTS-NOVEMBER-7-2023?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Gloucester2023.pdf
Gloucester,2025,LEO,MISS_host_crawled,gloucester-ma.gov,https://www.gloucester-ma.gov/DocumentCenter/View/11881/OFFICIAL-RESULTS-November-4-2025-City-Election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Gloucester2025.pdf
Northampton,2021,LEO,MISS_host_crawled,northamptonma.gov,https://northamptonma.gov/DocumentCenter/View/18596/Final-Election-Report-November-2-2021,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northampton2021.pdf
Northampton,2023,LEO,MISS_host_crawled,northamptonma.gov,https://northamptonma.gov/DocumentCenter/View/24059/2023-11-07FinalElectionResults,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northampton2023.pdf
Northampton,2025,LEO,MISS_host_crawled,northamptonma.gov,https://northamptonma.gov/DocumentCenter/View/35208/Municipal-Election-Results-Final-Report---November-4-2025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northampton2025.pdf
Wellesley,2021,LEO,captured_exact,wellesleyma.gov,https://www.wellesleyma.gov/ArchiveCenter/ViewFile/Item/498,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wellesley2021.pdf
Wellesley,2022,LEO,captured_exact,wellesleyma.gov,https://www.wellesleyma.gov/ArchiveCenter/ViewFile/Item/613,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wellesley2022.pdf
Wellesley,2023,LEO,captured_exact,wellesleyma.gov,https://wellesleyma.gov/ArchiveCenter/ViewFile/Item/700,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wellesley2023.pdf
Wellesley,2024,LEO,captured_exact,wellesleyma.gov,https://wellesleyma.gov/ArchiveCenter/ViewFile/Item/819,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wellesley2024.pdf
